Age,G,GS,MP,FG,FGA,FG%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3P,3PA,3P%,2P,2PA,2P%,eFG%,career_ft_pct,prev_ft_pct,career_seasons,target,height_in,weight_lb,ast_to_tov,pts_per_fga,threep_rate,reb_per_min,stocks_per_min,scoring_load,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
23.0,81.0,69.0,25.1,4.8,9.7,0.495,2.2,3.5,5.7,2.0,0.4,1.6,1.8,3.5,11.7,0.0,0.1,0.5,4.7,9.6,0.495,0.497,0.6666666666666664,0.667,1,1,86,270.0,1.1111111111111112,1.2061855670103092,0.010309278350515465,0.22709163346613545,0.0796812749003984,0.3864541832669322,True,False,False,False,False
24.0,81.0,80.0,27.7,5.1,11.0,0.461,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7,0.0,0.0,0.0,5.1,10.9,0.463,0.461,0.7142857142857142,0.754,2,0,86,270.0,0.8695652173913044,1.1545454545454545,0.0,0.27075812274368233,0.07942238267148015,0.39711191335740076,True,False,False,False,False
25.0,65.0,65.0,29.8,5.1,10.3,0.497,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8,0.0,0.0,0.0,5.1,10.3,0.498,0.497,0.7228915662650601,0.745,3,0,86,270.0,0.85,1.2427184466019416,0.0,0.2953020134228188,0.08389261744966443,0.34563758389261745,True,False,False,False,False
26.0,79.0,79.0,28.7,4.9,10.9,0.448,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,0.0,0.1,0.25,4.9,10.8,0.449,0.449,0.7166666666666667,0.711,4,0,86,270.0,0.6666666666666666,1.091743119266055,0.009174311926605505,0.289198606271777,0.10801393728222997,0.37979094076655057,True,False,False,False,False
27.0,81.0,81.0,29.7,4.1,9.3,0.439,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,0.0,0.1,0.4,4.1,9.2,0.439,0.44,0.722972972972973,0.741,5,1,86,270.0,0.6111111111111112,1.1612903225806452,0.01075268817204301,0.2222222222222222,0.08754208754208755,0.31313131313131315,True,False,False,False,False
28.0,76.0,76.0,25.3,4.2,9.3,0.446,2.1,5.1,7.1,1.1,0.2,1.6,1.4,2.8,10.6,0.0,0.0,0.0,4.2,9.3,0.448,0.446,0.7348066298342542,0.77,6,1,86,270.0,0.7857142857142858,1.139784946236559,0.0,0.28063241106719367,0.07114624505928854,0.36758893280632415,True,False,False,False,False
29.0,81.0,81.0,23.2,2.2,5.1,0.443,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,0.0,0.0,0.0,2.2,5.0,0.445,0.443,0.7451923076923076,0.824,7,1,86,270.0,1.3333333333333333,1.1568627450980393,0.0,0.21120689655172417,0.07758620689655171,0.21982758620689655,True,False,False,False,False
30.0,48.0,13.0,14.2,1.7,3.1,0.544,1.1,2.0,3.2,0.4,0.2,1.0,0.7,2.1,4.6,0.0,0.0,0.0,1.7,3.1,0.544,0.544,0.7477876106194691,0.807,8,1,86,270.0,0.5714285714285715,1.4838709677419353,0.0,0.22535211267605637,0.08450704225352113,0.2183098591549296,True,False,False,False,False
22.0,80.0,61.0,23.2,2.3,4.6,0.496,2.2,4.1,6.2,0.9,0.4,1.8,1.4,3.8,5.5,0.0,0.0,0.0,2.3,4.6,0.496,0.496,0.0,0.0,0,0,81,210.0,0.6428571428571429,1.1956521739130437,0.0,0.26724137931034486,0.09482758620689656,0.1982758620689655,False,False,False,True,False
23.0,76.0,75.0,30.8,6.1,12.2,0.503,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8,0.0,0.0,0.0,6.1,12.1,0.504,0.503,0.6,0.59,1,0,81,210.0,0.391304347826087,1.2950819672131149,0.0,0.2532467532467532,0.09740259740259741,0.39610389610389607,False,True,False,False,False
24.0,82.0,82.0,34.6,7.6,14.2,0.532,2.0,5.8,7.8,1.2,0.8,1.4,2.3,3.9,19.6,0.0,0.0,0.0,7.6,14.2,0.534,0.532,0.7031249999999999,0.721,2,0,81,210.0,0.5217391304347826,1.3802816901408452,0.0,0.2254335260115607,0.06358381502890173,0.4104046242774566,False,False,False,True,False
25.0,76.0,58.0,32.8,5.2,10.8,0.478,2.0,4.4,6.4,0.8,0.6,2.1,2.0,3.7,13.9,0.0,0.0,0.0,5.2,10.8,0.478,0.478,0.7063492063492063,0.719,3,1,81,210.0,0.4,1.287037037037037,0.0,0.19512195121951223,0.08231707317073172,0.3292682926829269,False,False,False,True,False
26.0,77.0,57.0,33.7,5.9,12.1,0.487,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3,0.0,0.0,0.0,5.9,12.1,0.488,0.487,0.7225433526011562,0.758,4,1,81,210.0,0.5909090909090908,1.2644628099173554,0.0,0.19881305637982194,0.08011869436201781,0.35905044510385753,False,False,False,True,False
27.0,82.0,39.0,31.0,6.0,12.5,0.482,1.9,4.5,6.4,0.9,0.4,1.5,2.0,3.6,16.0,0.0,0.0,0.0,6.0,12.5,0.483,0.482,0.730593607305936,0.775,5,1,81,210.0,0.45,1.28,0.0,0.2064516129032258,0.06129032258064516,0.4032258064516129,False,False,False,True,False
28.0,25.0,19.0,31.7,5.8,11.4,0.507,2.4,4.4,6.9,0.9,0.6,1.1,2.1,3.5,15.0,0.0,0.0,0.0,5.8,11.4,0.507,0.507,0.7370370370370372,0.757,6,1,81,210.0,0.42857142857142855,1.3157894736842104,0.0,0.21766561514195584,0.05362776025236594,0.359621451104101,False,True,False,False,False
23.0,24.0,0.0,6.8,0.7,2.4,0.276,0.6,0.4,1.0,0.5,0.3,0.0,0.6,0.7,2.1,0.0,0.1,0.0,0.7,2.3,0.286,0.276,0.0,0.0,0,0,78,190.0,0.8333333333333334,0.8750000000000001,0.04166666666666667,0.14705882352941177,0.04411764705882353,0.35294117647058826,False,False,False,False,True
23.0,82.0,50.0,22.5,3.0,5.9,0.505,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6,0.0,0.0,1.0,3.0,5.9,0.504,0.506,0.0,0.0,0,0,82,235.0,0.6,1.11864406779661,0.0,0.2088888888888889,0.10222222222222221,0.26222222222222225,False,True,False,False,False
26.0,40.0,0.0,8.9,0.9,2.2,0.398,0.8,1.2,2.0,0.2,0.1,1.0,0.3,0.9,2.2,0.0,0.0,0.0,0.9,2.2,0.402,0.398,0.5333333333333332,0.333,2,0,82,235.0,0.6666666666666667,1.0,0.0,0.2247191011235955,0.12359550561797754,0.24719101123595508,False,True,False,False,False
22.0,75.0,1.0,18.7,3.1,6.7,0.467,2.4,4.7,7.1,0.7,0.7,1.1,1.3,3.1,7.5,0.0,0.0,0.333,3.1,6.6,0.468,0.468,0.0,0.0,0,0,84,245.0,0.5384615384615384,1.1194029850746268,0.0,0.37967914438502676,0.09625668449197862,0.358288770053476,False,True,False,False,False
23.0,81.0,9.0,28.5,5.5,11.0,0.5,4.4,7.4,11.8,1.1,1.3,1.1,2.1,3.9,13.5,0.0,0.1,0.0,5.5,10.9,0.503,0.5,0.6842105263157894,0.676,1,0,84,245.0,0.5238095238095238,1.2272727272727273,0.009090909090909092,0.41403508771929826,0.08421052631578949,0.38596491228070173,False,True,False,False,False
24.0,19.0,6.0,31.1,6.9,12.7,0.541,4.1,7.4,11.5,0.9,1.5,1.6,2.4,3.7,17.3,0.0,0.1,0.0,6.9,12.7,0.544,0.541,0.7169811320754718,0.74,2,0,84,245.0,0.375,1.3622047244094488,0.007874015748031498,0.3697749196141479,0.09967845659163987,0.4083601286173633,False,True,False,False,False
25.0,45.0,35.0,36.6,7.0,15.5,0.451,4.2,8.9,13.1,1.5,1.8,1.6,2.6,3.6,16.8,0.0,0.1,0.0,7.0,15.3,0.455,0.451,0.7019230769230769,0.688,3,1,84,245.0,0.5769230769230769,1.0838709677419356,0.0064516129032258064,0.3579234972677595,0.09289617486338798,0.4234972677595628,False,True,False,False,False
26.0,5.0,5.0,34.2,8.6,15.8,0.544,3.2,7.8,11.0,2.4,1.2,1.8,2.6,4.0,20.4,0.0,0.2,0.0,8.6,15.6,0.551,0.544,0.7183098591549295,0.756,4,1,84,245.0,0.923076923076923,1.291139240506329,0.012658227848101266,0.3216374269005848,0.08771929824561403,0.4619883040935672,True,False,False,False,False
30.0,55.0,1.0,24.6,5.3,11.1,0.479,2.6,5.6,8.2,1.1,0.8,1.0,2.0,2.8,12.6,0.1,0.3,0.278,5.2,10.8,0.485,0.483,0.7528089887640449,0.889,5,1,84,245.0,0.55,1.135135135135135,0.02702702702702703,0.33333333333333326,0.07317073170731707,0.4512195121951219,True,False,False,False,False
23.0,62.0,5.0,13.0,1.4,3.2,0.429,0.3,1.0,1.4,1.7,0.6,0.1,0.9,2.3,3.5,0.0,0.1,0.333,1.3,3.0,0.434,0.437,0.0,0.0,0,0,75,200.0,1.8888888888888888,1.09375,0.03125,0.10769230769230768,0.05384615384615384,0.24615384615384617,False,False,True,False,False
26.0,75.0,20.0,19.2,2.0,5.0,0.394,0.5,1.1,1.6,2.1,0.6,0.1,1.0,2.2,5.6,0.5,1.4,0.327,1.5,3.6,0.421,0.44,0.6956521739130435,0.686,3,0,75,200.0,2.1,1.1199999999999999,0.27999999999999997,0.08333333333333334,0.036458333333333336,0.2604166666666667,False,False,True,False,False
24.0,69.0,4.0,16.7,1.7,4.1,0.423,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5.0,0.6,1.7,0.356,1.1,2.4,0.47,0.496,0.0,0.0,0,1,78,226.0,1.7499999999999998,1.2195121951219514,0.41463414634146345,0.20359281437125748,0.041916167664670656,0.24550898203592814,False,False,False,True,False
24.0,10.0,0.0,11.3,1.6,3.7,0.432,0.3,0.5,0.8,1.7,0.9,0.0,0.8,1.2,4.0,0.0,0.6,0.0,1.6,3.1,0.516,0.432,0.0,0.0,0,1,75,208.0,2.125,1.081081081081081,0.16216216216216214,0.07079646017699115,0.07964601769911504,0.3274336283185841,False,False,False,False,True
23.0,24.0,2.0,6.0,0.9,2.1,0.412,0.7,0.5,1.3,0.1,0.2,0.1,0.5,0.7,2.7,0.0,0.3,0.167,0.8,1.9,0.444,0.422,0.0,0.0,0,0,77,224.0,0.2,1.2857142857142858,0.14285714285714285,0.21666666666666667,0.05000000000000001,0.35000000000000003,False,False,False,True,False
24.0,81.0,74.0,25.9,4.4,8.2,0.536,2.7,2.7,5.4,1.6,1.2,0.5,1.8,2.3,11.6,0.1,0.3,0.444,4.2,7.8,0.539,0.545,0.6923076923076923,0.71,1,0,77,224.0,0.888888888888889,1.4146341463414636,0.03658536585365854,0.20849420849420852,0.06563706563706564,0.3166023166023166,False,False,False,True,False
25.0,76.0,22.0,27.1,4.9,9.9,0.494,2.4,2.6,5.0,2.1,1.4,0.6,2.0,2.3,13.0,0.0,0.5,0.056,4.8,9.4,0.516,0.495,0.679245283018868,0.692,2,0,77,224.0,1.05,1.3131313131313131,0.050505050505050504,0.18450184501845018,0.07380073800738007,0.36531365313653136,False,False,False,True,False
26.0,75.0,13.0,23.5,4.3,8.3,0.515,2.1,1.9,4.0,1.4,1.1,0.5,1.5,1.9,11.2,0.1,0.5,0.25,4.1,7.8,0.532,0.523,0.6732673267326732,0.681,3,0,77,224.0,0.9333333333333332,1.3493975903614457,0.06024096385542168,0.1702127659574468,0.06808510638297872,0.35319148936170214,False,False,False,True,False
27.0,78.0,17.0,21.2,3.3,6.6,0.492,1.5,1.8,3.4,1.3,0.9,0.4,1.5,2.1,8.3,0.0,0.3,0.15,3.2,6.4,0.506,0.495,0.6811594202898551,0.701,4,0,77,224.0,0.8666666666666667,1.2575757575757578,0.045454545454545456,0.16037735849056603,0.06132075471698114,0.3113207547169811,False,False,False,True,False
28.0,73.0,1.0,22.6,2.7,5.4,0.506,1.8,1.9,3.7,1.9,1.2,0.3,1.4,2.1,6.9,0.0,0.2,0.167,2.7,5.2,0.517,0.509,0.674698795180723,0.627,5,0,77,224.0,1.3571428571428572,1.2777777777777777,0.037037037037037035,0.16371681415929204,0.0663716814159292,0.23893805309734514,False,False,False,True,False
29.0,70.0,36.0,28.0,4.6,8.6,0.531,1.8,2.1,3.9,2.0,1.5,0.3,2.0,2.3,11.6,0.0,0.4,0.08,4.5,8.2,0.55,0.532,0.65625,0.553,6,0,77,224.0,1.0,1.3488372093023255,0.04651162790697675,0.1392857142857143,0.0642857142857143,0.3071428571428571,False,False,False,True,False
30.0,71.0,22.0,25.2,4.6,8.9,0.515,1.7,1.8,3.4,1.8,1.1,0.3,2.1,2.1,12.1,0.0,0.2,0.077,4.6,8.8,0.524,0.516,0.6465517241379309,0.599,7,0,77,224.0,0.8571428571428571,1.3595505617977528,0.02247191011235955,0.1349206349206349,0.05555555555555556,0.3531746031746032,False,False,False,False,True
31.0,81.0,53.0,31.0,5.9,10.7,0.548,2.3,3.1,5.4,2.9,1.4,0.3,2.5,2.9,14.7,0.0,0.2,0.158,5.8,10.5,0.557,0.55,0.6392857142857142,0.601,8,0,77,224.0,1.16,1.3738317757009346,0.01869158878504673,0.17419354838709677,0.054838709677419356,0.34516129032258064,False,False,False,True,False
32.0,20.0,5.0,16.4,2.0,4.3,0.453,1.2,2.0,3.2,0.9,1.1,0.4,1.4,1.9,5.1,0.0,0.1,0.0,2.0,4.2,0.464,0.453,0.6411042944785278,0.641,9,0,77,224.0,0.6428571428571429,1.1860465116279069,0.023255813953488375,0.19512195121951223,0.09146341463414635,0.2621951219512195,False,False,False,True,False
27.0,34.0,1.0,9.0,0.7,2.3,0.316,0.4,1.0,1.4,0.1,0.2,0.5,0.4,1.1,2.2,0.0,0.1,0.0,0.7,2.3,0.325,0.316,0.0,0.0,0,0,82,270.0,0.25,0.9565217391304349,0.04347826086956522,0.15555555555555556,0.07777777777777778,0.25555555555555554,False,True,False,False,False
23.0,78.0,4.0,25.6,3.4,8.1,0.425,0.6,2.1,2.7,2.0,0.9,0.2,1.1,1.4,10.4,2.0,5.1,0.399,1.4,3.0,0.47,0.552,0.0,0.0,0,1,78,185.0,1.8181818181818181,1.2839506172839508,0.6296296296296297,0.10546875,0.04296875,0.31640624999999994,False,False,False,False,True
24.0,62.0,2.0,23.2,2.6,6.8,0.378,0.6,2.1,2.6,2.0,1.0,0.2,1.2,1.4,8.1,1.6,4.3,0.368,1.0,2.5,0.395,0.494,0.8333333333333333,0.839,1,1,78,185.0,1.6666666666666667,1.1911764705882353,0.6323529411764706,0.11206896551724138,0.05172413793103448,0.29310344827586204,False,False,False,False,True
25.0,78.0,3.0,23.3,2.7,7.4,0.37,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6,1.5,4.6,0.321,1.2,2.7,0.453,0.471,0.8529411764705882,0.867,2,1,78,185.0,2.2727272727272725,1.162162162162162,0.6216216216216215,0.0944206008583691,0.055793991416309016,0.31759656652360513,False,False,False,False,True
26.0,31.0,1.0,22.9,3.2,7.3,0.44,0.3,1.8,2.1,2.4,1.0,0.1,1.3,1.2,8.6,1.3,3.9,0.328,1.9,3.3,0.573,0.529,0.8490566037735848,0.863,3,0,78,185.0,1.846153846153846,1.178082191780822,0.5342465753424658,0.09170305676855896,0.0480349344978166,0.31877729257641924,False,False,False,False,True
20.0,78.0,43.0,27.0,4.1,9.7,0.422,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8,0.7,1.8,0.364,3.4,7.9,0.436,0.457,0.0,0.0,0,0,80,250.0,0.7222222222222222,1.1134020618556704,0.18556701030927836,0.16666666666666666,0.06666666666666667,0.3592592592592592,False,False,False,True,False
21.0,81.0,81.0,37.0,7.7,16.7,0.461,1.7,4.4,6.2,2.0,1.4,1.0,2.3,2.8,20.1,1.7,4.8,0.346,6.1,12.0,0.507,0.511,0.7037037037037037,0.727,1,1,80,250.0,0.8695652173913044,1.2035928143712575,0.2874251497005988,0.16756756756756758,0.06486486486486487,0.45135135135135135,False,False,False,True,False
22.0,79.0,78.0,37.3,7.2,16.0,0.453,1.4,4.2,5.5,1.7,1.2,0.7,2.6,2.8,18.9,1.1,3.1,0.351,6.2,12.9,0.477,0.487,0.7575757575757578,0.785,2,1,80,250.0,0.6538461538461539,1.18125,0.19375,0.14745308310991959,0.05093833780160858,0.4289544235924933,False,False,False,True,False
23.0,80.0,80.0,39.7,7.5,16.1,0.466,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6,0.8,2.5,0.327,6.7,13.6,0.492,0.491,0.7545454545454546,0.767,3,1,80,250.0,0.9047619047619047,1.2173913043478262,0.15527950310559005,0.1486146095717884,0.057934508816120896,0.40554156171284633,False,False,False,True,False
24.0,54.0,54.0,39.9,7.6,16.1,0.471,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8,1.1,2.7,0.396,6.5,13.4,0.486,0.503,0.75625,0.753,4,1,80,250.0,1.1199999999999999,1.2298136645962732,0.16770186335403725,0.15538847117794488,0.07017543859649122,0.4035087719298246,False,False,False,True,False
25.0,65.0,65.0,37.3,7.5,16.4,0.455,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0,0.8,2.7,0.312,6.6,13.8,0.482,0.48,0.7658536585365854,0.805,5,1,80,250.0,0.9199999999999999,1.1585365853658538,0.16463414634146345,0.17158176943699735,0.06166219839142091,0.43967828418230565,False,False,False,True,False
26.0,75.0,74.0,35.8,6.9,16.7,0.416,1.3,4.8,6.1,2.7,1.5,0.7,2.6,2.4,18.2,1.1,3.5,0.323,5.8,13.2,0.44,0.449,0.7714285714285715,0.791,6,1,80,250.0,1.0384615384615385,1.089820359281437,0.2095808383233533,0.17039106145251398,0.06145251396648046,0.46648044692737434,False,False,False,True,False
27.0,73.0,73.0,34.7,7.4,16.2,0.455,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,20.0,0.9,2.7,0.33,6.5,13.5,0.481,0.483,0.778169014084507,0.814,7,1,80,250.0,0.9354838709677419,1.234567901234568,0.16666666666666669,0.17291066282420747,0.06051873198847262,0.46685878962536015,False,False,False,True,False
28.0,68.0,67.0,35.4,7.5,16.4,0.455,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1,1.2,3.2,0.359,6.3,13.2,0.479,0.491,0.7863501483679525,0.822,8,1,80,250.0,1.3703703703703702,1.2865853658536588,0.19512195121951223,0.16666666666666669,0.04519774011299436,0.4632768361581921,False,False,False,True,False
29.0,70.0,70.0,34.0,6.7,14.4,0.463,1.5,5.0,6.5,1.7,1.4,0.7,2.0,2.6,17.2,1.1,3.1,0.344,5.6,11.3,0.495,0.5,0.7974683544303797,0.858,9,1,80,250.0,0.85,1.1944444444444444,0.2152777777777778,0.19117647058823528,0.06176470588235293,0.4235294117647059,False,False,False,True,False
30.0,30.0,30.0,33.8,6.7,14.7,0.455,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,1.4,3.8,0.372,5.3,11.0,0.483,0.502,0.7958236658932716,0.78,10,1,80,250.0,1.1199999999999999,1.272108843537415,0.2585034013605442,0.1863905325443787,0.07100591715976332,0.4349112426035503,False,False,False,True,False
31.0,57.0,6.0,21.6,4.4,9.4,0.471,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,0.6,2.1,0.314,3.8,7.4,0.516,0.506,0.80083857442348,0.855,11,1,80,250.0,0.9285714285714287,1.2234042553191489,0.22340425531914893,0.23611111111111108,0.06944444444444443,0.4351851851851852,False,True,False,False,False
32.0,69.0,51.0,26.7,5.4,10.8,0.504,0.9,5.9,6.8,2.6,0.8,0.5,1.7,2.3,13.7,1.1,2.7,0.402,4.4,8.1,0.537,0.554,0.8007968127490039,0.772,12,1,80,250.0,1.5294117647058825,1.2685185185185184,0.25,0.2546816479400749,0.04868913857677903,0.40449438202247195,False,True,False,False,False
33.0,67.0,5.0,21.8,4.0,8.9,0.446,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,1.1,3.3,0.336,2.9,5.6,0.511,0.508,0.8011472275334609,0.816,13,1,80,250.0,1.3076923076923077,1.2134831460674158,0.37078651685393255,0.24770642201834864,0.04587155963302752,0.40825688073394495,False,True,False,False,False
34.0,63.0,1.0,21.6,4.2,10.0,0.42,0.7,4.1,4.8,1.4,0.7,0.6,1.0,1.8,11.4,1.7,4.4,0.381,2.5,5.6,0.451,0.505,0.8047882136279927,0.882,14,1,80,250.0,1.4,1.1400000000000001,0.44000000000000006,0.2222222222222222,0.060185185185185175,0.4629629629629629,False,True,False,False,False
35.0,55.0,1.0,18.9,2.9,6.9,0.414,1.0,3.4,4.4,1.0,0.5,0.3,0.9,1.7,8.1,1.3,3.7,0.345,1.6,3.2,0.494,0.507,0.8050089445438283,0.804,15,1,80,250.0,1.1111111111111112,1.1739130434782608,0.5362318840579711,0.23280423280423285,0.04232804232804233,0.3650793650793651,False,True,False,False,False
21.0,45.0,0.0,9.6,0.8,1.6,0.486,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2.3,0.0,0.0,0.0,0.8,1.6,0.486,0.486,0.0,0.0,0,0,85,258.0,0.28571428571428575,1.4374999999999998,0.0,0.3541666666666667,0.11458333333333334,0.16666666666666669,True,False,False,False,False
22.0,82.0,37.0,26.3,3.1,5.2,0.604,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4,0.0,0.0,0.0,3.1,5.2,0.607,0.604,0.5,0.492,1,0,85,258.0,0.9285714285714287,1.6153846153846154,0.0,0.3612167300380228,0.11787072243346006,0.19771863117870722,True,False,False,False,False
23.0,61.0,60.0,31.7,3.2,5.8,0.559,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1,0.0,0.0,0.0,3.2,5.8,0.559,0.559,0.595744680851064,0.623,2,0,85,258.0,0.7894736842105263,1.5689655172413792,0.0,0.3470031545741325,0.09148264984227131,0.1829652996845426,True,False,False,False,False
24.0,81.0,81.0,33.9,5.1,7.7,0.661,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0,0.0,0.0,0.0,5.1,7.7,0.662,0.661,0.5806451612903226,0.569,3,0,85,258.0,0.6666666666666666,1.8181818181818181,0.0,0.37758112094395285,0.09439528023598821,0.22713864306784662,True,False,False,False,False
25.0,56.0,56.0,32.4,4.9,7.9,0.622,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,0.0,0.0,0.0,4.9,7.9,0.622,0.622,0.605263157894737,0.653,4,0,85,258.0,0.7368421052631579,1.7088607594936709,0.0,0.3302469135802469,0.09567901234567901,0.2438271604938272,True,False,False,False,False
26.0,81.0,80.0,31.8,5.9,8.8,0.669,3.8,9.0,12.9,2.0,0.8,2.3,1.6,2.9,15.9,0.0,0.0,0.0,5.9,8.8,0.669,0.669,0.624390243902439,0.682,5,0,85,258.0,1.25,1.8068181818181817,0.0,0.4056603773584906,0.09748427672955974,0.27672955974842767,True,False,False,False,False
27.0,68.0,68.0,34.3,5.7,8.2,0.693,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,0.0,0.0,0.0,5.7,8.2,0.693,0.693,0.6282527881040894,0.636,6,0,85,258.0,0.7894736842105263,1.8414634146341464,0.0,0.3935860058309038,0.0816326530612245,0.239067055393586,True,False,False,False,False
28.0,71.0,71.0,30.8,5.5,8.2,0.675,3.4,10.1,13.5,1.3,0.6,2.7,1.7,2.3,14.3,0.0,0.1,0.0,5.5,8.1,0.68,0.675,0.6280487804878048,0.63,7,0,85,258.0,0.7647058823529412,1.7439024390243905,0.012195121951219514,0.4383116883116883,0.10714285714285715,0.2662337662337662,True,False,False,False,False
29.0,66.0,66.0,32.1,5.5,7.7,0.713,3.7,11.0,14.7,1.1,0.7,2.1,1.8,2.7,15.6,0.0,0.1,0.0,5.5,7.6,0.718,0.713,0.6272965879265092,0.623,8,0,85,258.0,0.6111111111111112,2.0259740259740258,0.012987012987012988,0.4579439252336448,0.08722741433021806,0.2398753894080997,True,False,False,False,False
30.0,70.0,70.0,30.7,5.1,7.8,0.659,3.3,8.3,11.6,1.2,0.8,1.4,1.7,3.0,13.4,0.0,0.0,0.0,5.1,7.8,0.663,0.659,0.6361607142857142,0.69,9,0,85,258.0,0.7058823529411765,1.717948717948718,0.0,0.3778501628664495,0.07166123778501629,0.254071661237785,True,False,False,False,False
31.0,76.0,76.0,34.1,5.3,8.1,0.661,3.8,9.2,12.9,1.3,0.7,2.1,1.6,3.1,14.0,0.0,0.0,0.0,5.3,8.0,0.664,0.661,0.6358148893360162,0.644,10,0,85,258.0,0.8125,1.7283950617283952,0.0,0.3782991202346041,0.08211143695014662,0.23753665689149558,True,False,False,False,False
32.0,72.0,72.0,33.2,4.7,7.1,0.669,3.7,7.2,10.9,1.8,0.8,1.4,1.2,2.5,12.0,0.0,0.0,0.0,4.7,7.1,0.669,0.669,0.6368613138686131,0.638,11,0,85,258.0,1.5,1.6901408450704227,0.0,0.32831325301204817,0.06626506024096386,0.21385542168674695,True,False,False,False,False
23.0,6.0,0.0,7.7,0.5,1.7,0.3,0.7,1.5,2.2,0.5,0.0,0.2,0.0,1.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81,210.0,0.0,1.352941176470588,0.0,0.28571428571428575,0.025974025974025976,0.22077922077922077,False,True,False,False,False
23.0,79.0,32.0,19.2,2.7,6.1,0.434,1.4,1.9,3.3,0.6,0.5,0.3,1.4,2.8,7.0,0.0,0.0,0.0,2.7,6.1,0.437,0.434,0.0,0.0,0,1,79,205.0,0.4285714285714286,1.1475409836065575,0.0,0.171875,0.04166666666666667,0.3177083333333333,False,False,False,True,False
24.0,73.0,20.0,16.0,2.3,4.9,0.472,1.2,1.4,2.6,1.0,0.6,0.1,1.2,2.6,6.0,0.0,0.1,0.0,2.3,4.9,0.478,0.472,0.7727272727272726,0.775,1,1,79,205.0,0.8333333333333334,1.2244897959183672,0.02040816326530612,0.1625,0.04375,0.30625,False,False,False,True,False
25.0,8.0,0.0,8.1,1.5,3.8,0.4,0.6,0.8,1.4,0.4,0.1,0.0,0.8,2.1,4.4,0.0,0.0,0.0,1.5,3.8,0.4,0.4,0.775,0.771,2,1,79,205.0,0.5,1.1578947368421053,0.0,0.1728395061728395,0.01234567901234568,0.4691358024691358,False,False,False,True,False
26.0,81.0,0.0,38.7,8.6,16.3,0.525,2.3,5.3,7.6,2.9,0.9,0.3,0.0,2.8,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,80,218.0,0.0,1.2699386503067485,0.0,0.19638242894056845,0.031007751937984492,0.42118863049095606,False,True,False,False,False
27.0,79.0,0.0,36.9,7.9,15.2,0.517,2.1,6.3,8.4,2.4,0.5,0.2,0.0,2.6,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.79,1,1,80,218.0,0.0,1.2171052631578947,0.0,0.22764227642276424,0.018970189701897018,0.41192411924119243,False,True,False,False,False
28.0,81.0,0.0,38.6,9.0,17.7,0.51,2.1,6.3,8.4,2.1,0.7,0.3,0.0,2.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901234567901234,0.767,2,1,80,218.0,0.0,1.2203389830508475,0.0,0.21761658031088082,0.025906735751295335,0.4585492227979274,False,True,False,False,False
29.0,23.0,0.0,36.9,9.4,19.4,0.485,1.7,4.3,6.0,1.4,0.7,0.2,1.7,2.7,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780487804876,0.839,3,1,80,218.0,0.8235294117647058,1.1082474226804124,0.0,0.16260162601626016,0.024390243902439022,0.5257452574525745,False,False,False,True,False
